,No.U,CONT,IGSS0,IGSS1,IGSSR1,VTH,BVDSS1,BVDSS2,IDSS1,IDSS2,IGSS2,IGSSR2,Wafer_ID,Seq,X,Y,Bin,Lot_ID
10752,7.0,0.0,2.5e-09,1.9e-09,3.173,130.0,130.3,7.5e-09,1.87e-08,1e-09,1.3e-09,,1,103,15,1,1.0,FA54-5342-325A-250501@203
10753,8.0,0.0,1e-10,3.5e-09,3.163,129.7,130.1,8.9e-09,1.62e-08,2.5e-09,3.8e-09,,1,104,15,1,1.0,FA54-5342-325A-250501@203
10754,9.0,0.0,2e-09,2.4e-09,3.167,129.9,130.0,7.1e-09,1.64e-08,4.8e-09,1e-09,,1,105,15,1,1.0,FA54-5342-325A-250501@203
10755,10.0,0.0,2.3e-09,1.8e-09,3.163,129.9,130.1,8.4e-09,1.73e-08,5e-10,2e-09,,1,106,15,1,1.0,FA54-5342-325A-250501@203
10756,11.0,2e-08,3e-10,7e-10,3.158,130.1,130.3,8e-09,1.47e-08,3.8e-09,1.1e-09,,1,107,15,1,1.0,FA54-5342-325A-250501@203
10757,12.0,2e-08,3e-10,2.2e-09,3.192,130.2,130.4,8.4e-09,1.7e-08,1.8e-09,2.4e-09,,1,108,15,1,1.0,FA54-5342-325A-250501@203
10758,13.0,1e-08,4.3e-09,3.4e-09,3.178,130.2,130.3,7.1e-09,1.52e-08,1.1e-09,3.7e-09,,1,109,15,1,1.0,FA54-5342-325A-250501@203
10759,14.0,0.0,4.6e-09,3e-10,3.069,130.0,130.2,7.9e-09,1.7e-08,2.2e-09,1e-09,,1,110,15,1,1.0,FA54-5342-325A-250501@203
10760,15.0,0.0,5e-10,2e-10,3.043,129.8,130.1,8.3e-09,1.62e-08,3.7e-09,3.8e-09,,1,111,15,1,1.0,FA54-5342-325A-250501@203
10761,16.0,0.0,4e-10,1.3e-09,3.028,130.2,130.5,6.3e-09,1.55e-08,4.3e-09,0.0,,1,112,15,1,1.0,FA54-5342-325A-250501@203
10762,16.0,0.0,7e-10,1.7e-09,3.047,130.2,130.5,9.2e-09,1.51e-08,6e-09,4.2e-09,,1,113,16,1,1.0,FA54-5342-325A-250501@203
10763,15.0,0.0,3e-10,0.0,3.052,130.3,130.4,8.6e-09,1.81e-08,1.9e-09,7e-10,,1,114,16,1,1.0,FA54-5342-325A-250501@203
10764,14.0,2e-08,1.1e-09,1e-09,3.068,130.3,130.5,7.2e-09,1.63e-08,5.6e-09,1.2e-09,,1,115,16,1,1.0,FA54-5342-325A-250501@203
10765,13.0,2e-08,2.2e-09,1.4e-09,3.132,130.0,130.3,7.9e-09,1.73e-08,3.5e-09,6.8e-09,,1,116,16,1,1.0,FA54-5342-325A-250501@203
10766,12.0,1e-08,3e-10,3.4e-09,3.159,130.0,130.3,8.7e-09,1.48e-08,3.1e-09,3.6e-09,,1,117,16,1,1.0,FA54-5342-325A-250501@203
10767,11.0,0.0,1e-09,1.2e-09,3.122,129.9,130.1,8.7e-09,1.71e-08,1e-09,3e-10,,1,118,16,1,1.0,FA54-5342-325A-250501@203
10768,10.0,2e-08,3.5e-09,0.0,3.15,129.8,130.0,8.3e-09,1.57e-08,2.2e-09,1e-10,,1,119,16,1,1.0,FA54-5342-325A-250501@203
10769,9.0,1e-08,2e-10,2.1e-09,3.152,129.9,130.2,7.4e-09,1.74e-08,1e-10,0.0,,1,120,16,1,1.0,FA54-5342-325A-250501@203
10770,8.0,0.0,2.5e-09,7e-10,3.158,130.1,130.3,8.8e-09,1.5e-08,1.9e-09,2.4e-09,,1,121,16,1,1.0,FA54-5342-325A-250501@203
10771,7.0,0.0,6e-10,4.3e-09,3.177,129.9,130.1,8.8e-09,1.74e-08,6.7e-09,1.7e-09,,1,122,16,1,1.0,FA54-5342-325A-250501@203
10772,6.0,3e-08,2.1e-09,5.4e-09,3.179,129.9,130.0,7.9e-09,1.91e-08,2e-10,1.1e-09,,1,123,16,1,1.0,FA54-5342-325A-250501@203
10773,7.0,0.0,3.6e-09,2.4e-09,3.164,129.8,130.0,8.7e-09,1.86e-08,3e-10,5.1e-09,,1,124,17,1,1.0,FA54-5342-325A-250501@203
10774,8.0,0.0,1e-09,2e-09,3.176,130.1,130.3,8.2e-09,1.82e-08,3.4e-09,2.1e-09,,1,125,17,1,1.0,FA54-5342-325A-250501@203
10775,9.0,1e-08,3e-10,5.8e-09,3.124,130.1,130.2,8.5e-09,1.61e-08,1.3e-09,3.9e-09,,1,126,17,1,1.0,FA54-5342-325A-250501@203
10776,10.0,3e-08,5e-10,3.3e-09,3.109,130.1,130.2,8.1e-09,1.73e-08,4.7e-09,9e-10,,1,127,17,1,1.0,FA54-5342-325A-250501@203
10777,11.0,2e-08,4e-10,1.5e-09,3.099,130.0,130.1,8.8e-09,1.75e-08,6e-10,6e-10,,1,128,17,1,1.0,FA54-5342-325A-250501@203
10778,12.0,0.0,1.7e-09,8e-10,3.085,130.1,130.2,9.5e-09,1.73e-08,4e-10,3.3e-09,,1,129,17,1,1.0,FA54-5342-325A-250501@203
10779,13.0,1e-08,2.8e-09,1e-09,3.119,130.2,130.4,6.9e-09,1.63e-08,8e-10,2.6e-09,,1,130,17,1,1.0,FA54-5342-325A-250501@203
10780,14.0,0.0,1e-10,4.9e-09,3.053,130.4,130.6,9.5e-09,1.55e-08,2.2e-09,3.5e-09,,1,131,17,1,1.0,FA54-5342-325A-250501@203
10781,15.0,4e-08,1.7e-09,2e-09,3.045,130.3,130.3,8.4e-09,1.68e-08,6.5e-09,2.5e-09,,1,132,17,1,1.0,FA54-5342-325A-250501@203
10782,14.0,1e-08,6e-10,2.9e-09,3.06,130.0,130.2,7.4e-09,1.72e-08,1.2e-09,3.8e-09,,1,133,18,1,1.0,FA54-5342-325A-250501@203
10783,13.0,3e-08,1.6e-09,3e-10,3.107,130.0,130.2,7.3e-09,1.75e-08,1e-10,3.4e-09,,1,134,18,1,1.0,FA54-5342-325A-250501@203
10784,12.0,0.0,5e-10,3.4e-09,3.095,129.9,130.2,9.3e-09,1.69e-08,5.1e-09,3.6e-09,,1,135,18,1,1.0,FA54-5342-325A-250501@203
10785,11.0,1e-08,2.4e-09,2.5e-09,3.106,130.0,130.2,8.1e-09,1.82e-08,2.4e-09,2.1e-09,,1,136,18,1,1.0,FA54-5342-325A-250501@203
10786,10.0,0.0,3e-10,1.9e-09,3.122,130.0,130.3,8.4e-09,1.7e-08,1e-09,2.8e-09,,1,137,18,1,1.0,FA54-5342-325A-250501@203
10787,9.0,0.0,2.7e-09,2.2e-09,3.125,129.9,130.1,8.1e-09,1.69e-08,7.2e-09,4.5e-09,,1,138,18,1,1.0,FA54-5342-325A-250501@203
10788,8.0,6e-08,0.0,4e-10,3.15,130.2,130.3,9.5e-09,1.7e-08,1e-10,2.1e-09,,1,139,18,1,1.0,FA54-5342-325A-250501@203
10789,10.0,1e-08,3e-10,9e-10,3.129,130.2,130.4,6.6e-09,1.58e-08,4.6e-09,1.1e-09,,1,140,19,1,1.0,FA54-5342-325A-250501@203
10790,11.0,1e-08,2.6e-09,3.1e-09,3.131,130.0,130.1,8.8e-09,1.74e-08,4e-09,1.4e-09,,1,141,19,1,1.0,FA54-5342-325A-250501@203
10791,12.0,1e-08,2.2e-09,1.4e-09,3.106,129.8,130.0,8.5e-09,1.85e-08,2.2e-09,5.2e-09,,1,142,19,1,1.0,FA54-5342-325A-250501@203
10792,11.0,0.0,3.5e-09,4.6e-09,3.107,129.2,129.6,8.9e-09,1.85e-08,1.7e-09,1.3e-09,,2,1,5,1,1.0,FA54-5342-325A-250501@203
10793,14.0,0.0,1.5e-09,5.4e-09,3.025,129.4,129.7,1.02e-08,2.01e-08,3.1e-09,3.6e-09,,2,2,6,1,1.0,FA54-5342-325A-250501@203
10794,13.0,0.0,8e-10,2e-09,3.06,129.6,129.8,1.05e-08,2.13e-08,4e-10,1.7e-09,,2,3,6,1,1.0,FA54-5342-325A-250501@203
10795,12.0,0.0,1.5e-09,2.3e-09,3.052,129.7,129.9,1.05e-08,2.1e-08,3.6e-09,2e-09,,2,4,6,1,1.0,FA54-5342-325A-250501@203
10796,11.0,0.0,8e-10,5e-10,3.057,129.8,130.0,1.06e-08,1.8e-08,3.7e-09,5.4e-09,,2,5,6,1,1.0,FA54-5342-325A-250501@203
10797,10.0,1e-08,8e-10,5.2e-09,3.075,129.8,130.0,9.6e-09,1.86e-08,1e-09,2e-09,,2,6,6,1,1.0,FA54-5342-325A-250501@203
10798,9.0,1e-08,8e-10,3e-10,3.082,129.8,130.0,8.5e-09,1.95e-08,5.9e-09,2.6e-09,,2,7,6,1,1.0,FA54-5342-325A-250501@203
10799,7.0,0.0,2e-10,1e-09,3.155,129.5,130.0,9.2e-09,2.07e-08,3.6e-09,4.3e-09,,2,8,7,1,1.0,FA54-5342-325A-250501@203
10800,8.0,0.0,1.2e-09,1.8e-09,3.134,129.9,130.1,1.02e-08,2.05e-08,4.6e-09,2.7e-09,,2,9,7,1,1.0,FA54-5342-325A-250501@203
10801,9.0,4e-08,2.6e-09,1.5e-09,3.07,129.7,129.9,9e-09,2e-08,9e-10,1.9e-09,,2,10,7,1,1.0,FA54-5342-325A-250501@203
10802,10.0,2e-08,2.3e-09,4.2e-09,3.047,129.8,129.9,9.1e-09,1.99e-08,1.5e-09,2.7e-09,,2,11,7,1,1.0,FA54-5342-325A-250501@203
10803,11.0,2e-08,2.1e-09,3e-10,3.077,129.9,130.0,1.02e-08,1.87e-08,7e-10,5.9e-09,,2,12,7,1,1.0,FA54-5342-325A-250501@203
10804,12.0,0.0,4.7e-09,1e-10,3.047,129.8,129.9,9.7e-09,2.04e-08,1.5e-09,1.5e-09,,2,13,7,1,1.0,FA54-5342-325A-250501@203
10805,13.0,5e-08,6e-10,5.9e-09,3.098,129.7,130.0,8.3e-09,1.94e-08,2.4e-09,4.3e-09,,2,14,7,1,1.0,FA54-5342-325A-250501@203
10806,14.0,0.0,1e-09,2.3e-09,3.0,129.6,129.8,9.6e-09,2.19e-08,1.8e-09,3.3e-09,,2,15,7,1,1.0,FA54-5342-325A-250501@203
10807,15.0,3e-08,1.3e-09,1.4e-09,2.974,129.6,129.8,1.01e-08,1.98e-08,3.5e-09,1.5e-09,,2,16,7,1,1.0,FA54-5342-325A-250501@203
10808,16.0,1e-08,2e-10,6.2e-09,2.999,129.6,129.9,9.7e-09,2.05e-08,5.9e-09,2.7e-09,,2,17,8,1,1.0,FA54-5342-325A-250501@203
10809,15.0,2e-08,2.7e-09,5.7e-09,3.009,129.7,129.9,9.2e-09,2.12e-08,0.0,1.9e-09,,2,18,8,1,1.0,FA54-5342-325A-250501@203
10810,14.0,0.0,8e-10,1.6e-09,3.02,129.8,130.0,1.05e-08,2.13e-08,4e-10,1.4e-09,,2,19,8,1,1.0,FA54-5342-325A-250501@203
10811,13.0,0.0,1.4e-09,0.0,3.135,129.8,130.1,8.6e-09,1.9e-08,4.5e-09,1.4e-09,,2,20,8,1,1.0,FA54-5342-325A-250501@203
10812,12.0,0.0,3e-09,2.8e-09,3.115,129.7,129.9,9.4e-09,2e-08,2.2e-09,1e-10,,2,21,8,1,1.0,FA54-5342-325A-250501@203
10813,11.0,1e-08,1.4e-09,1.9e-09,3.11,129.6,129.8,9.7e-09,2.01e-08,3.9e-09,4.6e-09,,2,22,8,1,1.0,FA54-5342-325A-250501@203
10814,10.0,1e-08,7e-10,2.5e-09,3.125,129.8,130.0,1e-08,1.78e-08,3.8e-09,3.1e-09,,2,23,8,1,1.0,FA54-5342-325A-250501@203
10815,9.0,0.0,2.9e-09,1e-10,3.129,129.8,130.0,8.8e-09,1.99e-08,4.9e-09,4e-10,,2,24,8,1,1.0,FA54-5342-325A-250501@203
10816,8.0,2e-08,3e-10,5.3e-09,3.164,129.9,130.0,9.4e-09,2.07e-08,1.7e-09,1.5e-09,,2,25,8,1,1.0,FA54-5342-325A-250501@203
10817,7.0,2e-08,2e-09,3.9e-09,3.151,129.8,130.1,1.09e-08,1.98e-08,2e-10,0.0,,2,26,8,1,1.0,FA54-5342-325A-250501@203
10818,6.0,0.0,1.5e-09,4e-10,3.196,129.9,130.1,9.1e-09,2.13e-08,3.7e-09,2.8e-09,,2,27,9,1,1.0,FA54-5342-325A-250501@203
10819,7.0,0.0,5e-09,1.4e-09,3.198,129.8,130.2,9.4e-09,2.1e-08,1.5e-09,1.4e-09,,2,28,9,1,1.0,FA54-5342-325A-250501@203
10820,8.0,2e-08,2.4e-09,1.8e-09,3.251,129.8,130.1,8.9e-09,1.81e-08,6e-10,2.9e-09,,2,29,9,1,1.0,FA54-5342-325A-250501@203
10821,9.0,1e-08,4e-10,1.3e-09,3.133,129.7,129.8,9.1e-09,1.9e-08,0.0,1.2e-09,,2,30,9,1,1.0,FA54-5342-325A-250501@203
10822,10.0,3e-08,1.9e-09,2.7e-09,3.135,129.9,130.0,8.9e-09,1.88e-08,4.5e-09,1.6e-09,,2,31,9,1,1.0,FA54-5342-325A-250501@203
10823,11.0,4e-08,5.8e-09,7e-10,3.168,129.9,130.2,8.6e-09,1.84e-08,3.7e-09,3e-10,,2,32,9,1,1.0,FA54-5342-325A-250501@203
10824,12.0,1e-08,2.9e-09,2.4e-09,3.156,130.1,130.2,9.3e-09,1.73e-08,2.4e-09,1.1e-09,,2,33,9,1,1.0,FA54-5342-325A-250501@203
10825,13.0,1e-08,2e-09,2.4e-09,3.221,130.0,130.2,9e-09,1.82e-08,7e-10,2e-10,,2,34,9,1,1.0,FA54-5342-325A-250501@203
10826,14.0,2e-08,3.6e-09,5.3e-09,3.048,129.8,130.1,9.4e-09,1.91e-08,5e-10,5.9e-09,,2,35,9,1,1.0,FA54-5342-325A-250501@203
10827,15.0,0.0,2.2e-09,7e-10,3.019,129.9,130.1,9.3e-09,1.95e-08,7e-10,3.1e-09,,2,36,9,1,1.0,FA54-5342-325A-250501@203
10828,16.0,4e-08,8e-10,2.6e-09,3.018,129.6,129.9,9.9e-09,1.92e-08,0.0,4e-10,,2,37,9,1,1.0,FA54-5342-325A-250501@203
10829,17.0,1e-08,3.3e-09,1.2e-09,3.062,129.7,130.0,8.4e-09,1.88e-08,1e-09,1.8e-09,,2,38,10,1,1.0,FA54-5342-325A-250501@203
10830,16.0,0.0,1e-09,4.2e-09,3.052,129.9,130.0,9.1e-09,1.81e-08,1.4e-09,1.4e-09,,2,39,10,1,1.0,FA54-5342-325A-250501@203
10831,15.0,0.0,8e-10,1.6e-09,3.097,130.0,130.0,8e-09,1.78e-08,5.5e-09,1.5e-09,,2,40,10,1,1.0,FA54-5342-325A-250501@203
10832,14.0,2e-08,1.4e-09,1.6e-09,3.102,130.0,130.3,1.05e-08,1.76e-08,1.5e-09,4.2e-09,,2,41,10,1,1.0,FA54-5342-325A-250501@203
10833,13.0,0.0,1.6e-09,1.4e-09,3.256,130.2,130.6,8.8e-09,1.75e-08,2.1e-09,7e-10,,2,42,10,1,1.0,FA54-5342-325A-250501@203
10834,12.0,1e-08,3e-10,9e-10,3.209,130.3,130.5,9.6e-09,1.67e-08,4.4e-09,1.1e-09,,2,43,10,1,1.0,FA54-5342-325A-250501@203
10835,11.0,0.0,4e-10,2.9e-09,3.159,130.3,130.5,7.3e-09,1.73e-08,6e-09,3e-10,,2,44,10,1,1.0,FA54-5342-325A-250501@203
10836,10.0,4e-08,1.8e-09,1.1e-09,3.163,130.1,130.3,8.7e-09,1.84e-08,3e-10,9e-10,,2,45,10,1,1.0,FA54-5342-325A-250501@203
10837,9.0,2e-08,1.5e-09,2.5e-09,3.185,129.8,130.1,7.9e-09,1.81e-08,2.2e-09,3.2e-09,,2,46,10,1,1.0,FA54-5342-325A-250501@203
10838,8.0,1e-08,5.5e-09,0.0,3.244,129.8,130.1,8.8e-09,1.93e-08,5e-10,1.2e-09,,2,47,10,1,1.0,FA54-5342-325A-250501@203
10839,7.0,1e-08,2.1e-09,6.6e-09,3.214,129.9,130.3,9.4e-09,1.95e-08,9e-10,3.4e-09,,2,48,10,1,1.0,FA54-5342-325A-250501@203
10840,6.0,2e-08,1.2e-09,8e-10,3.207,129.9,130.1,1.06e-08,2.07e-08,1.2e-09,7e-10,,2,49,10,1,1.0,FA54-5342-325A-250501@203
10841,5.0,5e-08,7e-10,0.0,3.23,129.1,129.5,1.06e-08,2.32e-08,5.6e-09,9e-10,,2,50,11,1,1.0,FA54-5342-325A-250501@203
10842,6.0,0.0,8e-10,9e-10,3.195,130.0,130.1,1.05e-08,1.93e-08,2e-09,1.8e-09,,2,51,11,1,1.0,FA54-5342-325A-250501@203
10843,7.0,1e-08,1.2e-09,5e-10,3.238,130.1,130.3,8.5e-09,2e-08,5.6e-09,3.7e-09,,2,52,11,1,1.0,FA54-5342-325A-250501@203
10844,8.0,2e-08,2e-10,6e-10,3.256,130.0,130.2,9.1e-09,1.72e-08,2.6e-09,2e-10,,2,53,11,1,1.0,FA54-5342-325A-250501@203
10845,9.0,0.0,0.0,1e-09,3.235,130.2,130.4,8.8e-09,1.77e-08,2.2e-09,4e-10,,2,54,11,1,1.0,FA54-5342-325A-250501@203
10846,10.0,0.0,1.1e-09,1.3e-09,3.221,130.3,130.6,8.5e-09,1.62e-08,2.1e-09,6e-10,,2,55,11,1,1.0,FA54-5342-325A-250501@203
10847,11.0,5e-08,1.5e-09,1.6e-09,3.196,130.2,130.4,8.8e-09,1.77e-08,2.1e-09,1.8e-09,,2,56,11,1,1.0,FA54-5342-325A-250501@203
10848,12.0,0.0,2.3e-09,2.9e-09,3.275,130.2,130.5,8.8e-09,1.8e-08,2.9e-09,1.2e-09,,2,57,11,1,1.0,FA54-5342-325A-250501@203
10849,13.0,0.0,5e-09,4.8e-09,3.292,130.4,130.6,7.4e-09,1.76e-08,5e-10,3.5e-09,,2,58,11,1,1.0,FA54-5342-325A-250501@203
10850,14.0,3e-08,3e-10,6e-10,3.169,130.1,130.4,8.3e-09,1.77e-08,2.3e-09,1.4e-09,,2,59,11,1,1.0,FA54-5342-325A-250501@203
10851,15.0,1e-08,4.3e-09,8e-10,3.152,129.9,130.0,8.1e-09,1.82e-08,5.4e-09,4.3e-09,,2,60,11,1,1.0,FA54-5342-325A-250501@203
10852,16.0,1e-08,1.1e-09,6e-10,3.1,130.0,130.2,9.5e-09,1.81e-08,2.1e-09,6e-10,,2,61,11,1,1.0,FA54-5342-325A-250501@203
10853,17.0,0.0,3.4e-09,1.7e-09,3.073,129.9,130.0,9.2e-09,1.97e-08,6e-10,7e-10,,2,62,11,1,1.0,FA54-5342-325A-250501@203
10854,17.0,4e-08,9e-10,6e-09,3.073,129.9,130.2,9.6e-09,1.83e-08,7.5e-09,5.1e-09,,2,63,12,1,1.0,FA54-5342-325A-250501@203
10855,16.0,2e-08,4.6e-09,7e-10,3.093,130.0,130.2,8.3e-09,1.86e-08,5e-10,1.9e-09,,2,64,12,1,1.0,FA54-5342-325A-250501@203
10856,15.0,2e-08,4.6e-09,9e-10,3.106,130.0,130.1,8.2e-09,1.76e-08,1.2e-09,1e-09,,2,65,12,1,1.0,FA54-5342-325A-250501@203
10857,14.0,0.0,1.9e-09,8e-10,3.148,130.3,130.5,9.2e-09,1.85e-08,9e-10,0.0,,2,66,12,1,1.0,FA54-5342-325A-250501@203
10858,13.0,2e-08,2.8e-09,3.5e-09,3.251,130.1,130.4,9.1e-09,1.65e-08,2.3e-09,8e-10,,2,67,12,1,1.0,FA54-5342-325A-250501@203
10859,12.0,0.0,2.1e-09,1e-09,3.226,129.6,129.9,8.8e-09,1.81e-08,2e-10,4.5e-09,,2,68,12,1,1.0,FA54-5342-325A-250501@203
10860,11.0,0.0,2.4e-09,6e-10,3.273,129.6,129.9,9.1e-09,1.77e-08,5.5e-09,1.9e-09,,2,69,12,1,1.0,FA54-5342-325A-250501@203
10861,10.0,0.0,2.8e-09,2e-10,3.184,130.4,130.6,9.3e-09,1.59e-08,4.3e-09,6.8e-09,,2,70,12,1,1.0,FA54-5342-325A-250501@203
10862,9.0,1e-08,5e-10,7.2e-09,3.221,130.4,130.7,9.8e-09,1.68e-08,3.2e-09,4.8e-09,,2,71,12,1,1.0,FA54-5342-325A-250501@203
10863,8.0,0.0,7e-10,2.2e-09,3.308,130.1,130.4,7.8e-09,1.84e-08,6.3e-09,1.2e-09,,2,72,12,1,1.0,FA54-5342-325A-250501@203
10864,7.0,3e-08,3e-09,1.3e-09,3.223,130.2,130.4,9.4e-09,1.84e-08,1.5e-09,7.9e-09,,2,73,12,1,1.0,FA54-5342-325A-250501@203
10865,6.0,3e-08,1.7e-09,1.5e-09,3.187,130.0,130.4,9.7e-09,2.03e-08,1.5e-09,2.3e-09,,2,74,12,1,1.0,FA54-5342-325A-250501@203
10866,5.0,0.0,3.4e-09,1.6e-09,3.267,129.1,129.4,1.25e-08,2.57e-08,2.5e-09,1.9e-09,,2,75,12,1,1.0,FA54-5342-325A-250501@203
10867,5.0,1e-08,1.4e-09,5e-10,3.25,128.8,129.2,1.3e-08,2.65e-08,1e-10,2.5e-09,,2,76,13,1,1.0,FA54-5342-325A-250501@203
10868,6.0,6e-08,4.2e-09,3e-10,3.231,130.0,130.3,9.6e-09,1.84e-08,0.0,5.4e-09,,2,77,13,1,1.0,FA54-5342-325A-250501@203
10869,7.0,0.0,3.4e-09,9e-10,3.23,130.1,130.4,8.5e-09,1.89e-08,2.9e-09,8e-10,,2,78,13,1,1.0,FA54-5342-325A-250501@203
10870,8.0,2e-08,6e-10,3.7e-09,3.316,130.0,130.3,9.5e-09,1.79e-08,5.3e-09,4.4e-09,,2,79,13,1,1.0,FA54-5342-325A-250501@203
10871,9.0,2e-08,0.0,1e-09,3.204,130.5,130.7,9.3e-09,1.66e-08,2.8e-09,2.7e-09,,2,80,13,1,1.0,FA54-5342-325A-250501@203
10872,10.0,0.0,2.5e-09,1.6e-09,3.258,130.3,130.6,7.5e-09,1.58e-08,1.2e-09,0.0,,2,81,13,1,1.0,FA54-5342-325A-250501@203
10873,11.0,3e-08,1.2e-09,3.9e-09,3.263,129.6,130.1,9.2e-09,1.62e-08,2.8e-09,8e-10,,2,82,13,1,1.0,FA54-5342-325A-250501@203
10874,12.0,1e-08,4.2e-09,8e-10,3.254,129.7,130.0,8.6e-09,1.7e-08,4.1e-09,1e-09,,2,83,13,1,1.0,FA54-5342-325A-250501@203
10875,13.0,2e-08,8e-10,4e-09,3.282,130.4,130.4,6.9e-09,1.35e-08,4.6e-09,5.8e-09,,2,84,13,1,1.0,FA54-5342-325A-250501@203
10876,14.0,1e-08,1e-09,3.3e-09,3.151,130.3,130.5,9.3e-09,1.69e-08,4.6e-09,1.8e-09,,2,85,13,1,1.0,FA54-5342-325A-250501@203
10877,15.0,0.0,3.6e-09,3.7e-09,3.12,130.0,130.0,8e-09,1.83e-08,1.8e-09,4e-09,,2,86,13,1,1.0,FA54-5342-325A-250501@203
10878,16.0,1e-08,2.1e-09,3.1e-09,3.09,130.0,130.3,9e-09,1.85e-08,7e-10,1.4e-09,,2,87,13,1,1.0,FA54-5342-325A-250501@203
10879,17.0,1e-08,4e-10,2.6e-09,3.082,129.9,130.1,7.5e-09,1.82e-08,4.7e-09,9e-10,,2,88,13,1,1.0,FA54-5342-325A-250501@203
10880,17.0,3e-08,3.6e-09,2.3e-09,3.09,129.9,130.2,9e-09,1.83e-08,8e-10,1.1e-09,,2,89,14,1,1.0,FA54-5342-325A-250501@203
10881,16.0,5e-08,3e-09,1.8e-09,3.088,130.0,130.3,8.5e-09,1.69e-08,2.5e-09,2.8e-09,,2,90,14,1,1.0,FA54-5342-325A-250501@203
10882,15.0,1e-08,3.9e-09,1.2e-09,3.069,130.0,130.1,1.01e-08,1.73e-08,2.8e-09,1.5e-09,,2,91,14,1,1.0,FA54-5342-325A-250501@203
10883,14.0,0.0,3.9e-09,2.4e-09,3.126,130.3,130.5,6.9e-09,1.66e-08,2e-09,3e-10,,2,92,14,1,1.0,FA54-5342-325A-250501@203
10884,13.0,2e-08,3e-10,7.6e-09,3.295,130.4,130.6,9.1e-09,1.52e-08,7.2e-09,8e-10,,2,93,14,1,1.0,FA54-5342-325A-250501@203
10885,12.0,1e-08,2e-09,9e-10,3.225,130.3,130.4,9e-09,1.7e-08,2.7e-09,2.8e-09,,2,94,14,1,1.0,FA54-5342-325A-250501@203
10886,11.0,2e-08,2.8e-09,3.9e-09,3.251,130.3,130.4,9e-09,1.46e-08,1.1e-09,2e-10,,2,95,14,1,1.0,FA54-5342-325A-250501@203
10887,10.0,2e-08,3e-10,1.01e-08,3.224,130.4,130.7,7.3e-09,1.54e-08,4.8e-09,2.2e-09,,2,96,14,1,1.0,FA54-5342-325A-250501@203
10888,9.0,2e-08,3.3e-09,4e-10,3.181,130.2,130.5,7.1e-09,1.71e-08,9e-10,7e-10,,2,97,14,1,1.0,FA54-5342-325A-250501@203
10889,8.0,0.0,1.6e-09,2.4e-09,3.312,129.7,130.0,9.4e-09,1.8e-08,2.5e-09,2.3e-09,,2,98,14,1,1.0,FA54-5342-325A-250501@203
10890,7.0,2e-08,1e-10,8e-10,3.201,130.2,130.4,7.9e-09,1.75e-08,3e-10,1e-09,,2,99,14,1,1.0,FA54-5342-325A-250501@203
10891,6.0,3e-08,2.4e-09,3e-10,3.211,129.8,130.1,1e-08,2.09e-08,4.2e-09,3e-10,,2,100,14,1,1.0,FA54-5342-325A-250501@203
10892,5.0,4e-08,2.5e-09,3e-09,3.298,128.3,128.7,1.24e-08,2.48e-08,9e-10,5.8e-09,,2,101,14,1,1.0,FA54-5342-325A-250501@203
10893,6.0,0.0,6e-10,6.1e-09,3.246,129.5,129.9,1.09e-08,1.92e-08,4.6e-09,8e-10,,2,102,15,1,1.0,FA54-5342-325A-250501@203
10894,7.0,1e-08,2.3e-09,2.8e-09,3.24,130.1,130.3,8.2e-09,1.81e-08,3.2e-09,0.0,,2,103,15,1,1.0,FA54-5342-325A-250501@203
10895,8.0,1e-08,3.1e-09,1.1e-09,3.198,129.6,130.0,8.8e-09,1.64e-08,7e-10,3e-10,,2,104,15,1,1.0,FA54-5342-325A-250501@203
10896,9.0,1e-08,5.3e-09,5e-10,3.232,129.7,130.0,7.3e-09,1.66e-08,1.5e-09,0.0,,2,105,15,1,1.0,FA54-5342-325A-250501@203
10897,10.0,2e-08,1.6e-09,2.4e-09,3.264,130.0,130.4,7.2e-09,1.61e-08,5e-10,7e-10,,2,106,15,1,1.0,FA54-5342-325A-250501@203
10898,11.0,0.0,5e-09,2.3e-09,3.238,130.3,130.6,7.7e-09,1.51e-08,2.8e-09,3.3e-09,,2,107,15,1,1.0,FA54-5342-325A-250501@203
10899,12.0,4.788e-05,999.9,,,,,,,,,,2,108,15,4,1.0,FA54-5342-325A-250501@203
10900,13.0,99.99,,,,,,,,,,,2,109,15,3,1.0,FA54-5342-325A-250501@203
10901,14.0,3e-08,2.4e-09,1.2e-09,3.159,130.0,130.2,8.4e-09,1.73e-08,1.7e-09,3.1e-09,,2,110,15,1,1.0,FA54-5342-325A-250501@203
10902,15.0,0.0,6e-10,5.7e-09,3.122,129.9,130.1,8.2e-09,1.67e-08,3.5e-09,5.7e-09,,2,111,15,1,1.0,FA54-5342-325A-250501@203
10903,16.0,0.0,0.0,3e-09,3.08,130.1,130.2,7.1e-09,1.71e-08,5.8e-09,1.5e-09,,2,112,15,1,1.0,FA54-5342-325A-250501@203
10904,16.0,0.0,1.4e-09,1.9e-09,3.093,129.9,130.1,8.6e-09,1.66e-08,2e-10,4.5e-09,,2,113,16,1,1.0,FA54-5342-325A-250501@203
10905,15.0,2e-08,5.4e-09,5e-09,3.109,130.0,130.3,9.1e-09,1.59e-08,3.4e-09,3.9e-09,,2,114,16,1,1.0,FA54-5342-325A-250501@203
