No.U,CONT,IGSS0,IGSS1,IGSSR1,VTH,BVDSS1,BVDSS2,IDSS1,IDSS2,IGSS2,IGSSR2,Wafer_ID,Seq,X,Y,Bin,Lot_ID
15.0,1e-08,3e-10,2.6e-09,3.089,129.2,129.4,8.6e-09,1.77e-08,2.3e-09,0.0,,9,114,16,1,1.0,FA54-5342-325A-250501@203
14.0,1e-08,7e-10,3e-09,3.098,129.1,129.4,8.6e-09,1.61e-08,5.9e-09,2e-10,,9,115,16,1,1.0,FA54-5342-325A-250501@203
13.0,0.0,4e-10,7.4e-09,3.22,129.0,129.3,7.2e-09,1.69e-08,6.2e-09,3e-10,,9,116,16,1,1.0,FA54-5342-325A-250501@203
12.0,0.0,4.4e-09,1.8e-09,3.218,129.4,129.6,8.2e-09,1.84e-08,6e-10,2.6e-09,,9,117,16,1,1.0,FA54-5342-325A-250501@203
11.0,2e-08,2.2e-09,4.4e-09,3.13,129.3,129.6,8.4e-09,1.59e-08,1.2e-09,4.4e-09,,9,118,16,1,1.0,FA54-5342-325A-250501@203
10.0,0.0,2.1e-09,2.2e-09,3.199,129.5,129.6,8.1e-09,1.74e-08,1.7e-09,3e-10,,9,119,16,1,1.0,FA54-5342-325A-250501@203
9.0,2e-08,2.2e-09,0.0,3.201,129.7,129.9,7.1e-09,1.75e-08,4e-10,4.6e-09,,9,120,16,1,1.0,FA54-5342-325A-250501@203
8.0,1e-08,6e-10,7e-10,3.197,130.0,130.4,9.3e-09,1.68e-08,4.3e-09,1.3e-09,,9,121,16,1,1.0,FA54-5342-325A-250501@203
7.0,4e-08,2.4e-09,2.1e-09,3.222,130.6,130.8,6.7e-09,1.63e-08,6.5e-09,0.0,,9,122,16,1,1.0,FA54-5342-325A-250501@203
6.0,0.0,3.9e-09,3e-10,3.219,130.6,130.9,9.2e-09,1.84e-08,3.4e-09,5e-10,,9,123,16,1,1.0,FA54-5342-325A-250501@203
7.0,1e-08,3e-10,4e-10,3.181,130.6,130.9,9e-09,1.56e-08,4e-10,5.1e-09,,9,124,17,1,1.0,FA54-5342-325A-250501@203
8.0,0.0,3e-10,1e-09,3.223,130.2,130.7,7.8e-09,1.78e-08,3e-10,2e-10,,9,125,17,1,1.0,FA54-5342-325A-250501@203
9.0,2e-08,3.2e-09,7e-10,3.156,130.1,130.4,7.1e-09,1.56e-08,4.9e-09,1.1e-09,,9,126,17,1,1.0,FA54-5342-325A-250501@203
10.0,2e-08,3e-10,4.3e-09,3.149,129.7,129.9,8.3e-09,1.75e-08,0.0,1e-10,,9,127,17,1,1.0,FA54-5342-325A-250501@203
11.0,2e-08,1.1e-09,4e-10,3.151,129.3,129.6,8.6e-09,1.73e-08,1.3e-09,4.4e-09,,9,128,17,1,1.0,FA54-5342-325A-250501@203
12.0,1e-08,2.2e-09,1.8e-09,3.12,129.3,129.4,8.3e-09,1.8e-08,2.1e-09,3e-10,,9,129,17,1,1.0,FA54-5342-325A-250501@203
13.0,2e-08,5e-10,3.9e-09,3.178,129.0,129.4,9.2e-09,1.78e-08,4e-09,3e-10,,9,130,17,1,1.0,FA54-5342-325A-250501@203
14.0,0.0,4.2e-09,2e-10,3.094,129.7,129.8,7.6e-09,1.63e-08,3.8e-09,3e-10,,9,131,17,1,1.0,FA54-5342-325A-250501@203
15.0,99.99,,,,,,,,,,,9,132,17,3,1.0,FA54-5342-325A-250501@203
14.0,6e-08,3e-10,3.6e-09,3.091,129.3,129.6,8e-09,1.7e-08,3.4e-09,2.4e-09,,9,133,18,1,1.0,FA54-5342-325A-250501@203
13.0,3e-08,2.1e-09,1e-09,3.163,129.1,129.5,9.3e-09,1.75e-08,7e-10,1.2e-09,,9,134,18,1,1.0,FA54-5342-325A-250501@203
12.0,2e-08,4e-10,6e-10,3.147,129.5,129.7,8.3e-09,1.79e-08,1.1e-09,3e-10,,9,135,18,1,1.0,FA54-5342-325A-250501@203
11.0,0.0,7.5e-09,3.8e-09,3.122,129.7,130.1,8.3e-09,1.65e-08,3.8e-09,2.5e-09,,9,136,18,1,1.0,FA54-5342-325A-250501@203
10.0,5e-08,1.4e-09,2.6e-09,3.129,130.0,130.2,9.4e-09,1.6e-08,3.6e-09,1e-10,,9,137,18,1,1.0,FA54-5342-325A-250501@203
9.0,0.0,1.3e-09,1.9e-09,3.143,130.4,130.6,6.8e-09,1.61e-08,5.5e-09,1.3e-09,,9,138,18,1,1.0,FA54-5342-325A-250501@203
8.0,1e-08,2e-09,1.7e-09,3.167,130.0,130.4,8.9e-09,1.68e-08,4e-09,3.5e-09,,9,139,18,1,1.0,FA54-5342-325A-250501@203
10.0,0.0,1e-09,3.6e-09,3.119,129.4,129.8,9e-09,1.82e-08,3.6e-09,1.9e-09,,9,140,19,1,1.0,FA54-5342-325A-250501@203
11.0,1e-08,8e-10,2.4e-09,3.137,129.5,129.9,8.5e-09,1.79e-08,1.3e-09,2.7e-09,,9,141,19,1,1.0,FA54-5342-325A-250501@203
12.0,0.0,6.4e-09,2.6e-09,3.112,128.9,129.2,9.5e-09,1.92e-08,7.1e-09,2.1e-09,,9,142,19,1,1.0,FA54-5342-325A-250501@203
11.0,0.0,5.5e-09,2e-09,3.097,130.0,130.2,1.14e-08,1.93e-08,5e-10,0.0,,10,1,5,1,1.0,FA54-5342-325A-250501@203
14.0,1e-08,1.1e-09,4e-09,3.036,129.6,129.9,1e-08,1.82e-08,8.4e-09,4.5e-09,,10,2,6,1,1.0,FA54-5342-325A-250501@203
13.0,0.0,6e-10,1.5e-09,3.044,130.0,130.3,9.2e-09,1.82e-08,4.4e-09,1.3e-09,,10,3,6,1,1.0,FA54-5342-325A-250501@203
12.0,1e-08,1.9e-09,2.3e-09,3.042,130.4,130.5,9.4e-09,1.73e-08,2.7e-09,6e-09,,10,4,6,1,1.0,FA54-5342-325A-250501@203
11.0,0.0,1.3e-09,3.2e-09,3.019,130.4,130.6,1.05e-08,1.82e-08,5.7e-09,2e-10,,10,5,6,1,1.0,FA54-5342-325A-250501@203
10.0,0.0,7e-10,2.5e-09,3.041,130.4,130.7,9.8e-09,1.84e-08,4.1e-09,7e-10,,10,6,6,1,1.0,FA54-5342-325A-250501@203
9.0,0.0,5e-09,2e-10,3.071,130.4,130.7,1.01e-08,1.99e-08,5.7e-09,1.7e-09,,10,7,6,1,1.0,FA54-5342-325A-250501@203
7.0,1e-08,1.2e-09,3.4e-09,3.128,130.3,130.6,1.09e-08,1.91e-08,4.7e-09,4e-10,,10,8,7,1,1.0,FA54-5342-325A-250501@203
8.0,1e-08,1.1e-09,1.7e-09,3.092,130.4,130.6,9.4e-09,1.86e-08,4e-09,4.3e-09,,10,9,7,1,1.0,FA54-5342-325A-250501@203
9.0,3e-08,8e-10,8e-10,3.042,130.2,130.4,9.3e-09,1.87e-08,4.3e-09,2.9e-09,,10,10,7,1,1.0,FA54-5342-325A-250501@203
10.0,0.0,7e-10,2.1e-09,3.042,130.3,130.5,7.9e-09,1.64e-08,2.1e-09,5e-10,,10,11,7,1,1.0,FA54-5342-325A-250501@203
11.0,2e-08,6e-10,3.5e-09,3.045,130.2,130.4,8.7e-09,1.77e-08,4.2e-09,1.8e-09,,10,12,7,1,1.0,FA54-5342-325A-250501@203
12.0,0.0,1e-09,3.4e-09,3.034,130.0,130.3,8.8e-09,1.62e-08,6e-10,1.6e-09,,10,13,7,1,1.0,FA54-5342-325A-250501@203
13.0,0.0,2.3e-09,8e-10,3.073,130.0,130.3,1e-08,1.68e-08,7e-10,7e-10,,10,14,7,1,1.0,FA54-5342-325A-250501@203
14.0,0.0,1.4e-09,5.2e-09,3.002,130.2,130.5,7.7e-09,1.66e-08,4.1e-09,1.9e-09,,10,15,7,1,1.0,FA54-5342-325A-250501@203
15.0,0.0,7e-10,3.1e-09,3.017,130.0,130.2,8.5e-09,1.73e-08,5.2e-09,9e-10,,10,16,7,1,1.0,FA54-5342-325A-250501@203
16.0,0.0,6.9e-09,2.5e-09,3.024,129.9,130.3,8.6e-09,1.78e-08,1e-09,1.8e-09,,10,17,8,1,1.0,FA54-5342-325A-250501@203
15.0,1e-08,1.1e-09,2.2e-09,3.006,130.1,130.3,9.3e-09,1.81e-08,5.2e-09,6e-10,,10,18,8,1,1.0,FA54-5342-325A-250501@203
14.0,1e-08,1.4e-09,3e-10,3.014,130.3,130.3,8.6e-09,1.68e-08,1.1e-09,5.2e-09,,10,19,8,1,1.0,FA54-5342-325A-250501@203
13.0,4e-08,3.7e-09,2e-10,3.127,129.7,130.0,7.2e-09,1.67e-08,3e-10,5e-10,,10,20,8,1,1.0,FA54-5342-325A-250501@203
12.0,2e-08,2.3e-09,8e-10,3.094,129.6,129.9,8.1e-09,1.62e-08,4.2e-09,8e-10,,10,21,8,1,1.0,FA54-5342-325A-250501@203
11.0,3e-08,1.4e-09,1.7e-09,3.113,129.6,129.8,9.9e-09,1.69e-08,6.1e-09,1.1e-09,,10,22,8,1,1.0,FA54-5342-325A-250501@203
10.0,1e-08,2.1e-09,4e-10,3.147,129.8,130.1,8.9e-09,1.72e-08,2.3e-09,2e-10,,10,23,8,1,1.0,FA54-5342-325A-250501@203
9.0,1e-08,1.9e-09,5e-10,3.087,130.2,130.3,7.8e-09,1.74e-08,3.2e-09,1e-10,,10,24,8,1,1.0,FA54-5342-325A-250501@203
8.0,3e-08,2.9e-09,4.2e-09,3.125,130.3,130.5,8.8e-09,1.75e-08,1.2e-09,3.5e-09,,10,25,8,1,1.0,FA54-5342-325A-250501@203
7.0,3e-08,2.5e-09,1.1e-09,3.123,130.1,130.3,1e-08,1.99e-08,5e-10,4.4e-09,,10,26,8,1,1.0,FA54-5342-325A-250501@203
6.0,3e-08,7e-10,3.1e-09,3.169,130.3,130.4,1.12e-08,2.01e-08,6.2e-09,2.8e-09,,10,27,9,1,1.0,FA54-5342-325A-250501@203
7.0,2e-08,1.6e-09,2.9e-09,3.135,130.2,130.4,8.5e-09,1.95e-08,3.1e-09,4.5e-09,,10,28,9,1,1.0,FA54-5342-325A-250501@203
8.0,0.0,4.4e-09,1.6e-09,3.196,130.0,130.3,7.7e-09,1.77e-08,2.9e-09,2.8e-09,,10,29,9,1,1.0,FA54-5342-325A-250501@203
9.0,5e-08,1.5e-09,3.2e-09,3.112,129.8,130.1,7.4e-09,1.82e-08,1.6e-09,3e-10,,10,30,9,1,1.0,FA54-5342-325A-250501@203
10.0,0.0,2e-09,4e-09,3.169,129.5,129.8,9.5e-09,1.66e-08,3e-10,1.1e-09,,10,31,9,1,1.0,FA54-5342-325A-250501@203
11.0,0.0,4.4e-09,7e-10,3.157,129.5,129.9,8.1e-09,1.76e-08,3e-10,2e-09,,10,32,9,1,1.0,FA54-5342-325A-250501@203
12.0,0.0,1.2e-09,2.1e-09,3.12,129.6,130.0,8.1e-09,1.69e-08,6.4e-09,4e-10,,10,33,9,1,1.0,FA54-5342-325A-250501@203
13.0,3e-08,3.2e-09,1.4e-09,3.181,129.4,129.7,8.3e-09,1.56e-08,3.8e-09,4.4e-09,,10,34,9,1,1.0,FA54-5342-325A-250501@203
14.0,0.0,3.2e-09,6e-09,3.04,129.7,130.0,8.8e-09,1.59e-08,3.6e-09,2.1e-09,,10,35,9,1,1.0,FA54-5342-325A-250501@203
15.0,1e-08,7e-10,2.1e-09,3.011,129.5,129.9,8.9e-09,1.86e-08,3e-09,1.6e-09,,10,36,9,1,1.0,FA54-5342-325A-250501@203
16.0,1e-08,2.5e-09,2.1e-09,3.023,130.2,130.3,9.5e-09,1.6e-08,3.6e-09,3.5e-09,,10,37,9,1,1.0,FA54-5342-325A-250501@203
17.0,0.0,1.5e-09,0.0,3.077,130.2,130.5,7.1e-09,1.62e-08,5.7e-09,7e-10,,10,38,10,1,1.0,FA54-5342-325A-250501@203
16.0,0.0,2.6e-09,2.5e-09,3.047,130.0,130.3,8.3e-09,1.66e-08,1.3e-09,2.4e-09,,10,39,10,1,1.0,FA54-5342-325A-250501@203
15.0,2e-08,2e-09,2e-10,3.073,129.2,129.5,8.2e-09,1.8e-08,2.9e-09,4.5e-09,,10,40,10,1,1.0,FA54-5342-325A-250501@203
14.0,2e-08,1.5e-09,3.8e-09,3.083,129.5,129.7,6.9e-09,1.66e-08,9e-10,3e-10,,10,41,10,1,1.0,FA54-5342-325A-250501@203
13.0,6e-08,3e-10,1.7e-09,3.228,129.6,129.8,9e-09,1.54e-08,9e-10,3.4e-09,,10,42,10,1,1.0,FA54-5342-325A-250501@203
12.0,3e-08,9e-10,3.6e-09,3.215,129.8,130.0,8.7e-09,1.59e-08,1.1e-09,3.1e-09,,10,43,10,1,1.0,FA54-5342-325A-250501@203
11.0,0.0,1.7e-09,4e-10,3.167,129.6,129.9,6.9e-09,1.62e-08,7e-09,1.6e-09,,10,44,10,1,1.0,FA54-5342-325A-250501@203
10.0,0.0,1.9e-09,1.9e-09,3.158,129.7,129.9,8.6e-09,1.66e-08,1.8e-09,3.4e-09,,10,45,10,1,1.0,FA54-5342-325A-250501@203
9.0,0.0,2.7e-09,5.5e-09,3.194,129.8,130.0,7.5e-09,1.69e-08,7e-10,2.3e-09,,10,46,10,1,1.0,FA54-5342-325A-250501@203
8.0,1e-08,2.5e-09,2e-09,3.203,129.7,130.1,8.5e-09,1.76e-08,4.9e-09,8e-10,,10,47,10,1,1.0,FA54-5342-325A-250501@203
7.0,0.0,7e-10,1.3e-09,3.168,130.2,130.4,9.8e-09,1.81e-08,4.1e-09,4.2e-09,,10,48,10,1,1.0,FA54-5342-325A-250501@203
6.0,0.0,1.5e-09,3.9e-09,3.152,130.0,130.2,9.4e-09,2e-08,3.5e-09,3e-09,,10,49,10,1,1.0,FA54-5342-325A-250501@203
5.0,3e-08,1e-10,1.7e-09,3.229,129.9,130.1,8.1e-09,2.14e-08,2e-09,1.3e-09,,10,50,11,1,1.0,FA54-5342-325A-250501@203
6.0,1e-08,8e-10,1.2e-09,3.171,130.0,130.2,9.7e-09,2.05e-08,6e-10,7e-10,,10,51,11,1,1.0,FA54-5342-325A-250501@203
7.0,0.0,3.2e-09,2.4e-09,3.19,130.1,130.5,8.3e-09,1.89e-08,4e-10,2e-09,,10,52,11,1,1.0,FA54-5342-325A-250501@203
8.0,2e-08,1.5e-09,4e-10,3.191,129.8,130.2,7.8e-09,1.71e-08,1.1e-09,2.5e-09,,10,53,11,1,1.0,FA54-5342-325A-250501@203
9.0,0.0,2e-10,1.2e-09,3.203,130.1,130.3,8.9e-09,1.66e-08,1.1e-09,1.6e-09,,10,54,11,1,1.0,FA54-5342-325A-250501@203
10.0,2e-08,0.0,2e-09,3.247,130.0,130.3,7.1e-09,1.59e-08,7e-10,8e-10,,10,55,11,1,1.0,FA54-5342-325A-250501@203
11.0,0.0,1.1e-09,7e-10,3.204,130.3,130.6,9e-09,1.61e-08,2.6e-09,1e-10,,10,56,11,1,1.0,FA54-5342-325A-250501@203
12.0,0.0,3.2e-09,1.3e-09,3.229,130.2,130.4,9.4e-09,1.53e-08,2.9e-09,4e-10,,10,57,11,1,1.0,FA54-5342-325A-250501@203
13.0,7e-08,2.3e-09,1.4e-09,3.261,129.5,129.9,8.3e-09,1.72e-08,5.3e-09,1e-10,,10,58,11,1,1.0,FA54-5342-325A-250501@203
14.0,0.0,1e-09,6e-10,3.158,129.6,129.8,9e-09,1.68e-08,1.7e-09,1e-09,,10,59,11,1,1.0,FA54-5342-325A-250501@203
15.0,0.0,1.8e-09,4e-10,3.138,129.2,129.4,8.3e-09,1.77e-08,5.6e-09,3.2e-09,,10,60,11,1,1.0,FA54-5342-325A-250501@203
16.0,0.0,5e-10,2.8e-09,3.102,129.8,130.1,8.3e-09,1.63e-08,4.8e-09,2.2e-09,,10,61,11,1,1.0,FA54-5342-325A-250501@203
17.0,0.0,2.6e-09,3.6e-09,3.095,130.3,130.5,9.3e-09,1.63e-08,1.3e-09,3.6e-09,,10,62,11,1,1.0,FA54-5342-325A-250501@203
17.0,1e-08,1e-09,3.4e-09,3.116,130.3,130.6,8e-09,1.76e-08,7e-10,0.0,,10,63,12,1,1.0,FA54-5342-325A-250501@203
16.0,0.0,3.5e-09,1.7e-09,3.103,129.8,130.0,8.5e-09,1.69e-08,3.1e-09,1.3e-09,,10,64,12,1,1.0,FA54-5342-325A-250501@203
15.0,1e-08,3.2e-09,5.6e-09,3.112,129.2,129.6,8.9e-09,1.73e-08,1.9e-09,2e-09,,10,65,12,1,1.0,FA54-5342-325A-250501@203
14.0,3e-08,6e-09,3e-09,3.162,129.6,129.8,7.8e-09,1.71e-08,5.4e-09,1.4e-09,,10,66,12,1,1.0,FA54-5342-325A-250501@203
13.0,2e-08,2.2e-09,4e-10,3.275,129.6,130.1,9e-09,1.69e-08,5e-10,5e-10,,10,67,12,1,1.0,FA54-5342-325A-250501@203
12.0,0.0,1.6e-09,2.2e-09,3.206,130.7,130.9,7.9e-09,1.51e-08,2e-09,3.5e-09,,10,68,12,1,1.0,FA54-5342-325A-250501@203
11.0,1e-08,2.3e-09,4.7e-09,3.185,130.7,130.9,8.8e-09,1.47e-08,1.4e-09,2.5e-09,,10,69,12,1,1.0,FA54-5342-325A-250501@203
10.0,5e-08,1.7e-09,1.9e-09,3.184,130.3,130.6,6.8e-09,1.56e-08,3.4e-09,5e-10,,10,70,12,1,1.0,FA54-5342-325A-250501@203
9.0,3e-08,2.8e-09,4.9e-09,3.176,130.3,130.5,8.6e-09,1.66e-08,1.2e-09,1.6e-09,,10,71,12,1,1.0,FA54-5342-325A-250501@203
8.0,1e-08,8e-10,2e-10,3.258,130.0,130.3,8.9e-09,1.69e-08,1.9e-09,2.6e-09,,10,72,12,1,1.0,FA54-5342-325A-250501@203
7.0,1e-08,2.5e-09,2.4e-09,3.179,130.3,130.5,8.9e-09,1.82e-08,3.2e-09,6e-09,,10,73,12,1,1.0,FA54-5342-325A-250501@203
6.0,1e-08,3e-09,1.7e-09,3.162,130.2,130.5,9.3e-09,2.02e-08,1e-09,3.9e-09,,10,74,12,1,1.0,FA54-5342-325A-250501@203
5.0,1e-08,1.6e-09,4.1e-09,3.256,129.9,130.2,1.01e-08,2.06e-08,1e-09,1.4e-09,,10,75,12,1,1.0,FA54-5342-325A-250501@203
5.0,1e-08,1e-09,4e-10,3.272,129.9,130.1,1.05e-08,2.18e-08,4.9e-09,3e-09,,10,76,13,1,1.0,FA54-5342-325A-250501@203
6.0,1e-08,3e-09,0.0,3.196,130.1,130.3,9.9e-09,1.99e-08,4.1e-09,5.6e-09,,10,77,13,1,1.0,FA54-5342-325A-250501@203
7.0,0.0,4.9e-09,2.8e-09,3.187,130.3,130.4,8.6e-09,1.87e-08,9e-10,1.7e-09,,10,78,13,1,1.0,FA54-5342-325A-250501@203
8.0,1e-08,1.2e-09,1.1e-09,3.247,130.1,130.3,8.5e-09,1.75e-08,1e-09,5.2e-09,,10,79,13,1,1.0,FA54-5342-325A-250501@203
9.0,2e-08,1.5e-09,7.8e-09,3.196,130.3,130.5,8.6e-09,1.55e-08,3.4e-09,3.2e-09,,10,80,13,1,1.0,FA54-5342-325A-250501@203
10.0,0.0,2.5e-09,4e-10,3.217,130.3,130.5,8.1e-09,1.6e-08,4.6e-09,4.6e-09,,10,81,13,1,1.0,FA54-5342-325A-250501@203
11.0,1e-08,2.1e-09,5e-10,3.216,130.8,131.0,6.1e-09,1.39e-08,2e-10,4e-10,,10,82,13,1,1.0,FA54-5342-325A-250501@203
12.0,4e-08,3e-10,4e-10,3.213,130.6,131.0,7.2e-09,1.41e-08,1.2e-09,3.2e-09,,10,83,13,1,1.0,FA54-5342-325A-250501@203
13.0,1e-08,1.1e-09,1.8e-09,3.246,129.7,130.2,8.6e-09,1.51e-08,2e-10,9e-10,,10,84,13,1,1.0,FA54-5342-325A-250501@203
14.0,0.0,3.5e-09,2.8e-09,3.103,129.8,130.1,8.5e-09,1.6e-08,6.5e-09,3.8e-09,,10,85,13,1,1.0,FA54-5342-325A-250501@203
15.0,0.0,4.2e-09,3.8e-09,3.135,129.3,129.7,8.1e-09,1.68e-08,3.6e-09,1e-09,,10,86,13,1,1.0,FA54-5342-325A-250501@203
16.0,6e-08,7e-10,9e-10,3.108,130.0,130.2,6.2e-09,1.61e-08,2.4e-09,1e-10,,10,87,13,1,1.0,FA54-5342-325A-250501@203
17.0,3e-08,9e-10,1.4e-09,3.115,130.4,130.6,8.2e-09,1.65e-08,3.3e-09,1.1e-09,,10,88,13,1,1.0,FA54-5342-325A-250501@203
17.0,4e-08,2e-10,3e-10,3.132,130.4,130.6,8.1e-09,1.54e-08,3.7e-09,1.5e-09,,10,89,14,1,1.0,FA54-5342-325A-250501@203
16.0,1e-08,5e-09,5.6e-09,3.097,130.2,130.4,8.9e-09,1.68e-08,5.2e-09,2.1e-09,,10,90,14,1,1.0,FA54-5342-325A-250501@203
15.0,0.0,1.1e-09,7e-10,3.088,129.7,130.0,8.5e-09,1.79e-08,1e-10,0.0,,10,91,14,1,1.0,FA54-5342-325A-250501@203
14.0,0.0,1.8e-09,1.3e-09,3.107,130.0,130.3,8.3e-09,1.65e-08,2.4e-09,1e-09,,10,92,14,1,1.0,FA54-5342-325A-250501@203
13.0,0.0,3.7e-09,8e-10,3.242,129.9,130.3,7.9e-09,1.49e-08,1e-09,4.6e-09,,10,93,14,1,1.0,FA54-5342-325A-250501@203
12.0,1e-08,1e-09,1.7e-09,3.175,130.3,130.7,7.1e-09,1.33e-08,8e-10,4e-10,,10,94,14,1,1.0,FA54-5342-325A-250501@203
11.0,0.0,4e-10,9e-10,3.199,130.4,130.6,8.5e-09,1.35e-08,7e-09,3.6e-09,,10,95,14,1,1.0,FA54-5342-325A-250501@203
10.0,1e-08,1.4e-09,1.9e-09,3.167,130.1,130.3,8.3e-09,1.51e-08,6.4e-09,8.1e-09,,10,96,14,1,1.0,FA54-5342-325A-250501@203
9.0,3e-08,7e-10,6.3e-09,3.163,130.1,130.4,8.1e-09,1.59e-08,1.8e-09,4e-10,,10,97,14,1,1.0,FA54-5342-325A-250501@203
8.0,0.0,5e-10,8e-10,3.226,129.8,130.2,6.9e-09,1.69e-08,4.7e-09,6e-10,,10,98,14,1,1.0,FA54-5342-325A-250501@203
7.0,3e-08,3.6e-09,1.9e-09,3.197,130.2,130.3,8.9e-09,1.84e-08,6e-10,2.4e-09,,10,99,14,1,1.0,FA54-5342-325A-250501@203
6.0,3e-08,3.6e-09,6e-10,3.193,129.9,130.0,9.5e-09,1.97e-08,1e-09,2.3e-09,,10,100,14,1,1.0,FA54-5342-325A-250501@203
5.0,0.0,2.7e-09,2.9e-09,3.257,129.8,130.2,9.7e-09,2.17e-08,1.2e-09,3e-10,,10,101,14,1,1.0,FA54-5342-325A-250501@203
6.0,2e-08,3.6e-09,5e-10,3.207,130.0,130.1,9.4e-09,2.09e-08,2e-10,3.5e-09,,10,102,15,1,1.0,FA54-5342-325A-250501@203
7.0,0.0,2.5e-09,3e-09,3.189,130.2,130.4,8.5e-09,1.71e-08,2.9e-09,1.1e-09,,10,103,15,1,1.0,FA54-5342-325A-250501@203
8.0,0.0,4e-09,3e-10,3.177,130.0,130.3,9e-09,1.68e-08,7.5e-09,2e-10,,10,104,15,1,1.0,FA54-5342-325A-250501@203
9.0,1e-08,3.6e-09,1.5e-09,3.177,129.9,130.3,7.4e-09,1.67e-08,4.9e-09,1e-10,,10,105,15,1,1.0,FA54-5342-325A-250501@203
10.0,1e-08,3.7e-09,1.3e-09,3.206,130.1,130.3,8e-09,1.54e-08,1.4e-09,2.5e-09,,10,106,15,1,1.0,FA54-5342-325A-250501@203
11.0,1e-08,1.6e-09,3.4e-09,3.211,130.2,130.4,6.8e-09,1.59e-08,1.5e-09,1.2e-09,,10,107,15,1,1.0,FA54-5342-325A-250501@203
12.0,4e-08,3.6e-09,1.9e-09,3.209,130.4,130.5,8.2e-09,1.53e-08,3.6e-09,2e-09,,10,108,15,1,1.0,FA54-5342-325A-250501@203
13.0,1e-08,0.0,1.5e-09,3.206,130.2,130.5,7.8e-09,1.48e-08,0.0,3.1e-09,,10,109,15,1,1.0,FA54-5342-325A-250501@203
14.0,0.0,2.5e-09,3.7e-09,3.125,130.1,130.3,7.2e-09,1.57e-08,4.3e-09,2.3e-09,,10,110,15,1,1.0,FA54-5342-325A-250501@203
15.0,0.0,2.4e-09,4e-10,3.11,130.0,130.2,8e-09,1.63e-08,2.3e-09,4.6e-09,,10,111,15,1,1.0,FA54-5342-325A-250501@203
16.0,1e-08,1.8e-09,2.3e-09,3.093,130.3,130.6,7.4e-09,1.7e-08,3.2e-09,2.2e-09,,10,112,15,1,1.0,FA54-5342-325A-250501@203
16.0,1e-08,1.2e-09,6e-10,3.102,130.3,130.7,8.5e-09,1.66e-08,2.2e-09,4.3e-09,,10,113,16,1,1.0,FA54-5342-325A-250501@203
15.0,2e-08,3.1e-09,1.5e-09,3.111,130.4,130.6,7.8e-09,1.66e-08,2.9e-09,1.7e-09,,10,114,16,1,1.0,FA54-5342-325A-250501@203
14.0,5e-08,2.5e-09,2.7e-09,3.124,130.4,130.6,7.9e-09,1.58e-08,1.1e-09,1.6e-09,,10,115,16,1,1.0,FA54-5342-325A-250501@203
13.0,0.0,7e-10,0.0,3.182,130.3,130.3,9.9e-09,1.62e-08,4.4e-09,5.4e-09,,10,116,16,1,1.0,FA54-5342-325A-250501@203
12.0,2e-08,5.5e-09,2.9e-09,3.172,130.2,130.4,8.8e-09,1.58e-08,2.7e-09,1e-09,,10,117,16,1,1.0,FA54-5342-325A-250501@203
11.0,3e-08,1e-10,5.3e-09,3.17,130.0,130.4,8.2e-09,1.58e-08,5.3e-09,1.7e-09,,10,118,16,1,1.0,FA54-5342-325A-250501@203
10.0,0.0,1.8e-09,0.0,3.175,130.1,130.3,6.8e-09,1.62e-08,4.6e-09,1.4e-09,,10,119,16,1,1.0,FA54-5342-325A-250501@203
9.0,3e-08,1.5e-09,5e-10,3.155,130.0,130.3,8.8e-09,1.53e-08,1.5e-09,5.6e-09,,10,120,16,1,1.0,FA54-5342-325A-250501@203
8.0,0.0,2e-10,5.1e-09,3.156,130.3,130.4,8.7e-09,1.82e-08,5e-09,6e-10,,10,121,16,1,1.0,FA54-5342-325A-250501@203
7.0,2e-08,6e-10,5.3e-09,3.176,130.0,130.2,8.2e-09,1.95e-08,3.7e-09,3.8e-09,,10,122,16,1,1.0,FA54-5342-325A-250501@203
6.0,1e-08,0.0,2.9e-09,3.207,130.1,130.3,9.4e-09,1.87e-08,1.5e-09,4.2e-09,,10,123,16,1,1.0,FA54-5342-325A-250501@203
7.0,1e-08,1.6e-09,1.3e-09,3.178,130.0,130.3,9.1e-09,2.06e-08,1.3e-09,2.2e-09,,10,124,17,1,1.0,FA54-5342-325A-250501@203
8.0,1e-08,9e-10,1.6e-09,3.173,130.1,130.4,7.6e-09,1.76e-08,2.6e-09,1.4e-09,,10,125,17,1,1.0,FA54-5342-325A-250501@203
9.0,2e-08,7e-10,2.4e-09,3.119,130.2,130.4,9e-09,1.63e-08,2.9e-09,4e-10,,10,126,17,1,1.0,FA54-5342-325A-250501@203
10.0,4e-08,5e-10,3.7e-09,3.156,130.2,130.5,8.1e-09,1.73e-08,1.9e-09,3.9e-09,,10,127,17,1,1.0,FA54-5342-325A-250501@203
11.0,1e-08,0.0,2.8e-09,3.139,130.1,130.3,8.5e-09,1.71e-08,2.6e-09,2.7e-09,,10,128,17,1,1.0,FA54-5342-325A-250501@203
12.0,0.0,6e-10,1.1e-09,3.121,130.1,130.3,8.7e-09,1.79e-08,1.9e-09,1.8e-09,,10,129,17,1,1.0,FA54-5342-325A-250501@203
13.0,3e-08,1.1e-09,2.4e-09,3.171,130.3,130.6,8e-09,1.69e-08,4.6e-09,2.2e-09,,10,130,17,1,1.0,FA54-5342-325A-250501@203
